RP_COMPANY_ID,COMPANY_NAME,COUNTRY,SECTOR
E5DC99,Zhejiang Jingsheng Machinery & Electronic,China,Industrials
5C00BC,Poste Italiane S.p.A.,Italy,Financials
1CDBEF,Jungfraubahn Holding AG,Switzerland,Consumer Services
CE5EB0,Loblaw Cos. Ltd.,Canada,Consumer Services
E0427E,GSK PLC,United Kingdom,Health Care
445D15,Bank Of Beijing Co. Ltd.,China,Financials
4ONP03,Liaoning Xinde New Material Technology Group Co. Ltd.,China,Basic Materials
08A463,Anadolu Efes Biracilik ve Malt Sanayii A.S.,Turkey,Consumer Goods
6C3183,SKF India Ltd.,India,Industrials
5F7B93,Globe Telecom Inc.,Philippines,Telecommunications
0CD02F,Yunnan Tin Co. Ltd.,China,Industrials
AC969F,China Spacesat Co. Ltd.,China,Technology
F3EDB4,AAR Corp.,United States,Industrials
9F998F,Confluent Inc.,United States,Technology
8C8AD7,Zhejiang Qianjiang Motorcycle Co. Ltd.,China,Consumer Goods
72F0FC,Tompkins Financial Corp.,United States,Financials
7286BE,AF Gruppen ASA,Norway,Industrials
88F2FC,4Imprint Group PLC,United Kingdom,Industrials
64BCE9,Dongsuh Cos. Inc.,South Korea,Consumer Goods
9JXIQ9,Embecta Corp.,United States,Health Care
02FC1A,Heron Therapeutics Inc.,United States,Health Care
EB764E,Nomad Foods Ltd.,British Virgin Islands,Consumer Goods
40618B,First Capital REIT,Canada,Real Estate
7697D2,Torm PLC,United Kingdom,Industrials
FD4588,Perficient Inc.,United States,Technology
FC79FB,Fidelity European Trust PLC,United Kingdom,Financials
FC98B9,Ningbo Sunrise Elc Technology Co. Ltd.,China,Industrials
19C507,FinecoBank S.p.A.,Italy,Financials
63009B,Finsbury Growth & Income Trust PLC,United Kingdom,Financials
EFFD81,Riken Keiki Co. Ltd.,Japan,Industrials
AB20A7,Randstad N.V.,The Netherlands,Industrials
4F9XFV,Supcon Technology Co. Ltd.,China,Technology
348EA4,Allkem Ltd.,Australia,Basic Materials
789547,Zhangjiang Hi-Tech Park Dvlp Co. Ltd.,China,Real Estate
4D6C90,Jafron Biomedical Co. Ltd.,China,Health Care
86F6C3,IndiaMART InterMESH Ltd.,India,Technology
1AE6F0,Robertet S.A.,France,Basic Materials
15A0B7,Dometic Group AB,Sweden,Consumer Goods
DEF86D,Ping An Healthcare & Technology Co. Ltd.,Cayman Islands,Consumer Services
797C20,Otter Tail Corp.,United States,Utilities
587D25,Custom Truck One Source Inc.,Cayman Islands,Financials
5IPXDI,Pagoda,China,Consumer Services
587EDF,Ezcorp Inc.,United States,Financials
2A577D,Sweco AB,Sweden,Industrials
9468AF,MatsukiyoCocokara & Co.,Japan,Consumer Services
UZF1RD,CITIC Heavy Industries Co. Ltd.,China,Industrials
CE4E6D,Air Transport Services Group Inc.,United States,Industrials
859D62,Brown-Forman Corp.,United States,Consumer Goods
1A9DE1,The First Bancorp Inc.,United States,Financials
F66140,Perfect World Co. Ltd.,China,Consumer Services
09C2B6,Shanghai Hile Bio-Technology Co. Ltd.,China,Health Care
446ADD,Mowi ASA,Norway,Consumer Goods
578C09,IBEX Ltd.,Bermuda,Technology
93953E,Jiangsu Shentong Valve Co. Ltd.,China,Industrials
900497,Harbour Energy PLC,United Kingdom,Energy
138DDE,Invesco Mortgage Capital Inc.,United States,Real Estate
57B1CC,Apar Industries Ltd.,India,Industrials
271572,Compania Sud Americana de Vapores S.A.,Chile,Industrials
BLDT6O,Wuhan Keqian Biology Co. Ltd.,China,Health Care
BE400C,IndusInd Bank Ltd.,India,Financials
C26620,RxSight Inc.,United States,Health Care
1FFA55,Taiyo Yuden Co. Ltd.,Japan,Industrials
A5195E,BioCryst Pharmaceuticals Inc.,United States,Health Care
198646,Skylark Holdings Co. Ltd.,Japan,Consumer Services
A354A2,Saigon Beer Alcohol Beverage Corp.,Vietnam,Consumer Goods
992E92,SEI Investments Co.,United States,Financials
UAO4RI,Bikaji Foods International Ltd.,India,Consumer Goods
58AA80,EGing Photovoltaic Technology Co. Ltd.,China,Consumer Goods
B6CD23,Renhe Pharmacy Co. Ltd.,China,Health Care
154272,Verrica Pharmaceuticals Inc.,United States,Health Care
45290B,a2 Milk Co. Ltd.,New Zealand,Consumer Goods
6E705B,United Airlines Holdings Inc.,United States,Consumer Services
3CD419,L&T Technology Services Ltd.,India,Industrials
9F4CBA,Cochlear Ltd.,Australia,Health Care
5BF7AF,LegalZoom.com Inc.,United States,Industrials
CDD17E,Mahindra & Mahindra Fin. Services Ltd.,India,Financials
FC1044,Alpine Immune Sciences Inc.,United States,Health Care
B01D1F,Investec Ltd.,South Africa,Financials
0CEF73,Atlantica Sustainable Infrastructure Ltd.,United Kingdom,Utilities
E259C7,Callaway Golf Co.,United States,Consumer Goods
AFF596,Petronet LNG Ltd.,India,Utilities
3O03KI,Jingjin Equipment Co. Inc.,China,Industrials
BB8197,Chongqing Brewery Co. Ltd.,China,Consumer Goods
86478F,Applied Industrial Technologies Inc.,United States,Industrials
3C1252,Eurobank Ergasias Services & Holdings SA,Greece,Financials
0C9FD0,SunOpta Inc.,Canada,Consumer Goods
1BDA58,Hotai Motor Co. Ltd.,Taiwan,Consumer Services
2667B6,RTX Corp.,United States,Industrials
57DDB9,T-Mobile US Inc.,United States,Telecommunications
5B9E0F,Aksa Enerji Uretim AS,Turkey,Utilities
A52F0B,Xiamen Xiangyu Co. Ltd.,China,Industrials
E6D588,PT Chandra Asri Pacific Tbk,Indonesia,Basic Materials
C63CDE,JFrog Ltd.,Israel,Technology
E6EDED,EastGroup Properties Inc.,United States,Real Estate
9BB35A,Fidelity National Financial Inc.,United States,Financials
E8B21D,IDEX Corp.,United States,Industrials
FF6A8D,Motor Oil Hellas Corinth Refineries S.A.,Greece,Energy
F7CDC7,Indutrade AB,Sweden,Industrials
0BA2EF,Argan Inc.,United States,Industrials
965360,Atlantic Union Bankshares Corp.,United States,Financials
338544,Provident Financial Services Inc.,United States,Financials
WGWQ0W,FirstCash Holdings Inc.,United States,Financials
KV2VXF,Shenzhen YHLO Biotech Co. Ltd.,China,Health Care
MS3Z1W,Jutze Intelligent Technology Co. Ltd.,China,Industrials
B840EF,DexCom Inc.,United States,Health Care
1EA923,Varex Imaging Corp.,United States,Health Care
9E67AD,Tianjin Chase Sun Pharma Co. Ltd.,China,Health Care
A47EE6,Zhejiang Dingli Machinery Co. Ltd.,China,Industrials
3A5113,Aclaris Therapeutics Inc.,United States,Health Care
23F9C6,Suzhou Good-Ark Electronics Co. Ltd.,China,Technology
51E52C,Nihon Kohden Corp.,Japan,Health Care
7LZG3N,Vietnam Int Commercial Joint Stock Bank,Vietnam,Financials
F6DFLR,Hangzhou Haoyue Personal Care Co. Ltd.,China,Consumer Goods
FD738D,Lotes Co. Ltd.,Taiwan,Industrials
FE453A,Shanxi Taigang Stainless Steel Co. Ltd.,China,Basic Materials
0B5C3C,Aena SME S.A.,Spain,Industrials
362D40,BAIC BluePark New Energy Techno Co. Ltd.,China,Consumer Goods
BEB756,Heritage Financial Corp.,United States,Financials
DBEF02,Civista Bancshares Inc.,United States,Financials
45389B,Tokyo Tatemono Co. Ltd.,Japan,Real Estate
2431DD,SJM Holdings Ltd.,Hong Kong SAR,Consumer Services
F71344,Azzas 2154 S.A.,Brazil,Consumer Goods
EBB2EA,Bank of Guiyang Co. Ltd.,China,Financials
EDB6E1,Blue Owl Capital Corp.,United States,Financials
AC78F4,Sinch AB,Sweden,Technology
D5BE89,LIXIL Corp.,Japan,Industrials
CF6A5A,Alaska Air Group Inc.,United States,Consumer Services
389D5B,Hangzhou Iron & Steel Co. Ltd.,China,Basic Materials
070E9D,Dermapharm Holding SE,Germany,Health Care
BE0E6F,Lepu Medical Tech (Beijing) Co. Ltd.,China,Health Care
8303CD,Lattice Semiconductor Corp.,United States,Technology
C7B470,Carel Industries S.p.A.,Italy,Industrials
F0C867,China Railway Construction Corp. Ltd.,China,Industrials
97F76C,Nanjing King-friend Biochemical Pharm Co. Ltd.,China,Health Care
FE709F,TP ICAP Group PLC,Jersey,Financials
873DB9,Becton Dickinson & Co.,United States,Health Care
29A917,Tong Yang Industry Co. Ltd.,Taiwan,Consumer Goods
48952F,DHC Software Co. Ltd.,China,Technology
BE6411,Kinepolis Group N.V.,Belgium,Consumer Services
703A39,Jiangsu Jinggong Steel Structure,China,Industrials
4017AD,Flowserve Corp.,United States,Industrials
77FF2E,Clear Secure Inc.,United States,Technology
53E19C,Toyo Suisan Kaisha Ltd.,Japan,Consumer Goods
26325E,Dorchester Minerals L.P.,United States,Energy
994468,Bel Fuse Inc.,United States,Industrials
D064D5,Calavo Growers Inc.,United States,Consumer Goods
2950FF,Piedmont Realty Trust Inc.,United States,Real Estate
A01983,Broadmark Realty Capital Inc.,United States,Financials
2F9304,Splunk LLC,United States,Technology
DWKPP0,Zhejiang Gongdong Med Equipment Co. Ltd.,China,Health Care
139303,Piper Sandler Cos.,United States,Financials
7E0EB0,Innovex International Inc.,United States,Energy
FF44EB,E.I.D. Parry (India) Ltd.,India,Basic Materials
6CD3D4,SSAB AB,Sweden,Basic Materials
A3800A,AMC Entertainment Holdings Inc.,United States,Consumer Services
08C87C,DoubleVerify Holdings Inc.,United States,Technology
810E30,MetLife Inc.,United States,Financials
9F572A,Viscofan S.A.,Spain,Consumer Goods
8D74B2,Kahoot! ASA,Norway,Technology
8D73ED,Challenger Ltd.,Australia,Financials
2B69E6,Kinetik Holdings Inc.,United States,Energy
EDBC11,Banca IFIS S.p.A.,Italy,Financials
45ABCC,Redfin Corp.,United States,Real Estate
079D04,Rakuten Group Inc.,Japan,Consumer Services
F32F88,Watts Water Technologies Inc.,United States,Industrials
CDEBB9,Oil & Gas Development Co. Ltd.,Pakistan,Energy
C9D65C,Telenet Group Holding NV,Belgium,Consumer Services
CD61A7,Hays PLC,United Kingdom,Industrials
8A869F,Shenzhen Agricultural Power Grp Co. Ltd.,China,Industrials
9FA844,Dormakaba Holding AG,Switzerland,Industrials
C65BFC,Topsports International Holdings Ltd.,China,Consumer Services
422094,easyJet PLC,United Kingdom,Consumer Services
0BF4BA,Invesco Ltd.,Bermuda,Financials
C5F463,BASF SE,Germany,Basic Materials
2D7328,Shandong Nanshan Aluminium Co. Ltd.,China,Basic Materials
C20B75,Otis Worldwide Corp.,United States,Industrials
4E250F,Qingdao Hanhe Cable Co. Ltd.,China,Industrials
E168A3,Paragon REIT,Singapore,Real Estate
1B2FCD,Jilin Liyuan Precision Mfg Co. Ltd.,China,Basic Materials
3478EA,Aksa Akrilik Kimya Sanayii A.S.,Turkey,Basic Materials
BB0787,Tapestry Inc.,United States,Consumer Goods
CD499H,Tianyishangjia New Material Corp. Ltd.,China,Industrials
7741CF,Capital Power Corp.,Canada,Utilities
16F4D8,Oceaneering International Inc.,United States,Energy
7D8300,Zhejiang Wanliyang Co. Ltd.,China,Consumer Goods
B4F35E,IDP Education Ltd.,Australia,Consumer Services
909F61,Moonlake Immunotherapeutics AG,Cayman Islands,Health Care
099A92,Dine Brands Global Inc.,United States,Consumer Services
AAD83D,King's Town Bank Co. Ltd.,Taiwan,Financials
8F12C1,Contec Medical Systems Co. Ltd.,China,Health Care
30955A,Guangdong Tecsun Science & Tech Co. Ltd.,China,Industrials
CF49EA,Nuveen Quality Municipal Income Fund,United States,Financials
6B6EF8,S-1 Corp.,South Korea,Industrials
FB6D92,United Integrated Services Co. Ltd.,Taiwan,Industrials
CFC741,SilverSPAC Inc.,Cayman Islands,Financials
4AC91D,HP Inc.,United States,Technology
D81BA8,Jiangsu Suzhou Rural Commercial Bank,China,Financials
371CC0,Chubu Electric Power Co. Inc.,Japan,Utilities
81973C,Charoen Pokphand Ent (Taiwan) Co. Ltd.,Taiwan,Consumer Goods
EC7FDC,IDACORP Inc.,United States,Utilities
E972A0,Veidekke ASA,Norway,Industrials
F0A9DE,Capital City Bank Group Inc.,United States,Financials
9E426E,PI Industries Ltd.,India,Basic Materials
92D6A5,Bar Harbor Bankshares Inc.,United States,Financials
A7DA82,MTR Corp. Ltd.,Hong Kong SAR,Consumer Services
B7BDA3,Cheniere Energy Inc.,United States,Energy
PZSMNK,Mazagon Dock Shipbuilders Ltd.,India,Industrials
8F3AE9,TISCO Financial Group PCL,Thailand,Financials
29C6BF,Inditex,Spain,Consumer Services
2EF44B,Amada Co. Ltd.,Japan,Industrials
10A765,San Juan Basin Royalty Trust,United States,Energy
838ADD,Brink's Co.,United States,Industrials
E5990D,Nickel Industries Ltd.,Australia,Basic Materials
788CE6,Grupo Aero Pacifico,Mexico,Industrials
2F8861,Hoshizaki Corp.,Japan,Industrials
WU9QKQ,Yutong Heavy Industry Co. Ltd.,China,Industrials
D11111,Hanmi Semiconductor Co. Ltd.,South Korea,Technology
E2J7EH,FSN E-Commerce Ventures Ltd.,India,Consumer Goods
596E0B,Zhejiang Yinlun Machinery Co. Ltd.,China,Industrials
FB2FD7,MOL Nyrt.,Hungary,Energy
86D4ED,Takasago Thermal Engineering Co. Ltd.,Japan,Industrials
A0843E,Vital Energy Inc. (United States),United States,Energy
A30C8B,Amneal Intermediate Inc.,United States,Health Care
1A442F,Pearson PLC,United Kingdom,Consumer Services
560858,Deepak Fertilizers & Petrochem Corp. Ltd.,India,Basic Materials
CW7GM5,Indian Railway Finance Corp. Ltd.,India,Financials
AOQCYH,Suzhou Wanxiang Technology Co. Ltd.,China,Industrials
891E1A,TOTVS S.A.,Brazil,Technology
F04E05,Independent Bank Corp. (Michigan),United States,Financials
B30667,Henan Thinker Automatic Equip Co. Ltd.,China,Industrials
D2B9E5,Hyatt Hotels Corp.,United States,Consumer Services
85043B,Qua Granite Hayal Yapi ve Urun.,Turkey,Industrials
CBB7AD,Sino Biological Inc.,China,Health Care
GQ707Z,Van Lanschot Kempen N.V.,The Netherlands,Financials
2ABF77,Enanta Pharmaceuticals Inc.,United States,Health Care
1D17BF,Jiangsu Huachang Chemical Co. Ltd.,China,Basic Materials
119B4D,Potbelly Corp.,United States,Consumer Services
C3417B,Taiwan Hon Chuan Enterprise Co. Ltd.,Taiwan,Industrials
239140,AbCellera Biologics Inc.,Canada,Health Care
J5N4SD,Chongqing Baiya Sanitary Pdts Co. Ltd.,China,Consumer Goods
D31F95,THG PLC,United Kingdom,Consumer Services
5E6959,Roper Technologies Inc.,United States,Industrials
D1706A,Procore Technologies Inc.,United States,Technology
9870B5,LiveVox Holdings Inc.,United States,Financials
914E1F,Kweichow Moutai Co. Ltd.,China,Consumer Goods
6AEA6B,Sandfire Resources Ltd.,Australia,Basic Materials
F09A2E,Applied Digital Corp.,United States,Technology
C70520,CSL Ltd.,Australia,Health Care
DZO45D,Huarui Precision Cutting Tools Co. Ltd.,China,Industrials
EFF5C5,SilverCrest Metals Inc.,Canada,Basic Materials
SMIJ3I,Hongyuan Green Energy Co. Ltd.,China,Technology
F30508,Eli Lilly & Co.,United States,Health Care
609AC5,PARK24 Co. Ltd.,Japan,Consumer Services
949D62,Alphatec Holdings Inc.,United States,Health Care
1FB94A,Camel Group Co. Ltd.,China,Energy
551F85,Metso Oyj,Finland,Industrials
B98A8B,SK Bioscience Co. Ltd.,South Korea,Health Care
12FA49,Zheshang Development Group Co. Ltd.,China,Industrials
3B9D56,INKON Life Technology Co. Ltd.,China,Health Care
AEBAC3,Golar LNG Ltd.,Bermuda,Energy
665D7D,AbbVie Inc.,United States,Health Care
53301E,Bharat Heavy Electricals Ltd.,India,Industrials
9XF5GZ,Vera Therapeutics Inc.,United States,Health Care
386D97,Muyuan Foods Co. Ltd.,China,Consumer Goods
E96ACE,Beijing Yanjing Brewery Co. Ltd.,China,Consumer Goods
4B6525,Shanxi Securities Co. Ltd.,China,Financials
063384,Bunge Ltd.,Bermuda,Consumer Goods
2893E8,National Retail Properties Inc.,United States,Real Estate
0BC853,Wesco International Inc.,United States,Industrials
EF981C,Kunshan Kinglai Hygienic Mats Co. Ltd.,China,Industrials
83ADA7,IGB Real Estate Investment Trust,Malaysia,Real Estate
03596A,AECOM Co.,United States,Industrials
89054D,Saipem S.p.A.,Italy,Energy
065143,DHT Holdings Inc.,Marshall Islands,Industrials
7C108F,Minmetals Development Co. Ltd.,China,Industrials
91C001,Tangshan Sanyou Chemical Ind Co. Ltd.,China,Basic Materials
996AFD,Hyundai Steel Co.,South Korea,Basic Materials
726EEA,ITT Inc.,United States,Industrials
AE0271,Marel hf.,Iceland,Industrials
685592,Toda Corp.,Japan,Industrials
BCC13E,Vericel Corp.,United States,Health Care
902670,Marathon Oil Corp.,United States,Energy
12D39B,BlackRock MuniYield MI Quality Fund Inc.,United States,Financials
31B317,Zoomlion Hvy Ind Sci Tech Co. Ltd.,China,Industrials
73CB33,UACJ Corp.,Japan,Basic Materials
9B1EA8,PharmaEssentia Corp.,Taiwan,Health Care
CC18FB,Giant Network Group Co. Ltd.,China,Consumer Goods
73C21F,Bank of Cyprus Holdings PCL,Ireland,Financials
2E902B,Lennox International Inc.,United States,Industrials
JNRGI4,SKAN Group AG,Switzerland,Health Care
7AFC87,Richelieu Hardware Ltd.,Canada,Industrials
F2CD8E,Nuveen CA Quality Muni Income Fund,United States,Financials
A2415F,Cenovus Energy Inc.,Canada,Energy
D588DD,Aedifica S.A.,Belgium,Real Estate
8295B8,Alta Equipment Group Inc.,United States,Industrials
FC4652,nVent Electric PLC,Ireland,Industrials
F45464,Ton Yi Industrial Corp.,Taiwan,Basic Materials
4694FC,Aerospace CH UAV Co. Ltd.,China,Industrials
48D3B2,EDION Corp.,Japan,Consumer Services
8F63E7,The AZEK Co. Inc.,United States,Industrials
F69712,H&R Real Estate Investment Trust,Canada,Real Estate
2AA5FA,Sino Biopharmaceutical Ltd.,Cayman Islands,Health Care
562853,Southside Bancshares Inc.,United States,Financials
824565,Kanematsu Corp.,Japan,Industrials
6A027C,Flutter Entertainment PLC,Ireland,Consumer Services
E8A04D,Scilex Holding Co.,Cayman Islands,Health Care
08FET2,ADTRAN Holdings Inc.,United States,Technology
051E05,Ningbo Tuopu Group Co. Ltd.,China,Consumer Goods
A79341,Huafon Chemical Co. Ltd.,China,Basic Materials
F188B5,Forbo Holding AG,Switzerland,Industrials
588489,Songcheng Performance Dev. Co. Ltd.,China,Consumer Services
197838,PT Surya Citra Media Tbk,Indonesia,Consumer Services
68EACB,Alliance Bank Malaysia Bhd,Malaysia,Financials
PZGR6T,Wuhan DR Laser Technology Corp. Ltd.,China,Industrials
D992D5,Xinjiang Daqo New Energy Co. Ltd.,China,Technology
0D90CC,International Petroleum Corp.,Canada,Energy
B44339,L&T Finance Holdings Ltd.,India,Financials
658127,Glodon Co. Ltd.,China,Technology
B83BCE,MaxLinear Inc.,United States,Technology
1F716B,Molina Healthcare Inc.,United States,Health Care
C113A6,CETC Chips Technology Inc.,China,Technology
26619B,Glory Ltd.,Japan,Industrials
A7F7C1,Repligen Corp.,United States,Health Care
87486A,GrafTech International Ltd.,United States,Industrials
6AFA2A,Capital Gearing Trust PLC,United Kingdom,Financials
62435A,B&M European Value Retail S.A.,Luxembourg,Consumer Services
03DZ9C,Primarius Technologies Co. Ltd.,China,Technology
93CEBB,Jiangsu Pacific Quartz Co. Ltd.,China,Industrials
C50B26,StoneX Group Inc.,United States,Financials
043862,Immunogen Inc.,United States,Health Care
B2206F,8X8 Inc.,United States,Technology
2CD1E0,Centrica PLC,United Kingdom,Utilities
840EAB,Compagnie de Saint-Gobain S.A.,France,Industrials
126258,Sprott Physical Uranium Trust,Canada,Financials
4CE7A3,Daiseki Co. Ltd.,Japan,Industrials
79AD66,BBMG Jidong Cement Group Co. Ltd.,China,Industrials
18893B,Keyera Corp.,Canada,Energy
95E6A7,ULVAC Inc.,Japan,Industrials
B65281,Holmen AB,Sweden,Basic Materials
OP1NUG,Pylon Technologies Co. Ltd.,China,Energy
9E376A,Shoprite Holdings Ltd.,South Africa,Consumer Services
4UITTS,Wuzhou Special Paper Group Co. Ltd.,China,Basic Materials
CA99D7,Flowers Foods Inc.,United States,Consumer Goods
21B099,Jiangsu Etern Co. Ltd.,China,Industrials
FQHPCB,Jiangsu Sanfame Polyester Mat Co. Ltd.,China,Consumer Goods
2E0090,Legend Holdings Corp.,China,Technology
261C65,AIA Group Ltd.,Hong Kong SAR,Financials
D0529C,Porsche Automobil Holding SE,Germany,Consumer Goods
F2BC3D,The Baldwin Insurance Group Inc.,United States,Financials
OVUCNW,Vitesse Energy Inc.,United States,Energy
435ACE,Mueller Water Products Inc.,United States,Industrials
DC437D,Hawkins Inc.,United States,Basic Materials
41NCUM,Luoyang Xinqianglian Slewing Bearing Co. Ltd.,China,Industrials
6A275C,Zhejiang Akcome New Energy Technology Co. Ltd.,China,Energy
484366,Medy-Tox Inc.,South Korea,Health Care
8BEE54,E.Sun Financial Holding Co. Ltd.,Taiwan,Financials
DD5ABE,Srisawad Capital 1969 Public Co. Ltd.,Thailand,Financials
945596,Sinoseal Holding Co. Ltd.,China,Industrials
D41F33,Milbon Co. Ltd.,Japan,Consumer Goods
